"ITTER107","Territorio","TIPO_DATO15","Tipo di indicatore demografico","SEXISTAT1","Sesso","ETA1","Età","STATCIV2","Stato civile","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","JAN","popolazione al 1º gennaio","9","totale","Y52","52 anni","99","totale","2020","2020",972528,,
"ITC","Nord-ovest","JAN","popolazione al 1º gennaio","1","maschi","Y52","52 anni","99","totale","2020","2020",132268,,
"ITC","Nord-ovest","JAN","popolazione al 1º gennaio","2","femmine","Y52","52 anni","99","totale","2020","2020",133131,,
"ITC","Nord-ovest","JAN","popolazione al 1º gennaio","9","totale","Y52","52 anni","99","totale","2020","2020",265399,,
"ITC1","Piemonte","JAN","popolazione al 1º gennaio","1","maschi","Y52","52 anni","99","totale","2020","2020",35206,,
"IT","Italia","JAN","popolazione al 1º gennaio","1","maschi","Y53","53 anni","99","totale","2020","2020",483736,,
"IT","Italia","JAN","popolazione al 1º gennaio","2","femmine","Y53","53 anni","99","totale","2020","2020",497079,,
"IT","Italia","JAN","popolazione al 1º gennaio","9","totale","Y53","53 anni","99","totale","2020","2020",980815,,
"ITC","Nord-ovest","JAN","popolazione al 1º gennaio","1","maschi","Y53","53 anni","99","totale","2020","2020",135127,,
"ITC","Nord-ovest","JAN","popolazione al 1º gennaio","2","femmine","Y53","53 anni","99","totale","2020","2020",134792,,
"ITC1","Piemonte","JAN","popolazione al 1º gennaio","1","maschi","Y53","53 anni","99","totale","2020","2020",35622,,
"ITC","Nord-ovest","JAN","popolazione al 1º gennaio","9","totale","Y53","53 anni","99","totale","2020","2020",269919,,
"ITC1","Piemonte","JAN","popolazione al 1º gennaio","2","femmine","Y53","53 anni","99","totale","2020","2020",36102,,
"ITC1","Piemonte","JAN","popolazione al 1º gennaio","9","totale","Y53","53 anni","99","totale","2020","2020",71724,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","JAN","popolazione al 1º gennaio","1","maschi","Y53","53 anni","99","totale","2020","2020",1103,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","JAN","popolazione al 1º gennaio","2","femmine","Y53","53 anni","99","totale","2020","2020",1100,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","JAN","popolazione al 1º gennaio","9","totale","Y53","53 anni","99","totale","2020","2020",2203,,
"ITC3","Liguria","JAN","popolazione al 1º gennaio","1","maschi","Y53","53 anni","99","totale","2020","2020",12907,,
"ITC3","Liguria","JAN","popolazione al 1º gennaio","2","femmine","Y53","53 anni","99","totale","2020","2020",13433,,
"ITC3","Liguria","JAN","popolazione al 1º gennaio","9","totale","Y53","53 anni","99","totale","2020","2020",26340,,
"ITC4","Lombardia","JAN","popolazione al 1º gennaio","1","maschi","Y53","53 anni","99","totale","2020","2020",85495,,
"ITC4","Lombardia","JAN","popolazione al 1º gennaio","2","femmine","Y53","53 anni","99","totale","2020","2020",84157,,
"ITC4","Lombardia","JAN","popolazione al 1º gennaio","9","totale","Y53","53 anni","99","totale","2020","2020",169652,,
"ITD","Nord-est","JAN","popolazione al 1º gennaio","1","maschi","Y53","53 anni","99","totale","2020","2020",97510,,
"ITD","Nord-est","JAN","popolazione al 1º gennaio","2","femmine","Y53","53 anni","99","totale","2020","2020",97698,,
"ITD","Nord-est","JAN","popolazione al 1º gennaio","9","totale","Y53","53 anni","99","totale","2020","2020",195208,,
"ITDA","Trentino Alto Adige / Südtirol","JAN","popolazione al 1º gennaio","1","maschi","Y53","53 anni","99","totale","2020","2020",8906,,
"ITDA","Trentino Alto Adige / Südtirol","JAN","popolazione al 1º gennaio","2","femmine","Y53","53 anni","99","totale","2020","2020",8878,,
"ITDA","Trentino Alto Adige / Südtirol","JAN","popolazione al 1º gennaio","9","totale","Y53","53 anni","99","totale","2020","2020",17784,,
"ITD1","Provincia Autonoma Bolzano / Bozen","JAN","popolazione al 1º gennaio","1","maschi","Y53","53 anni","99","totale","2020","2020",4462,,
"ITD1","Provincia Autonoma Bolzano / Bozen","JAN","popolazione al 1º gennaio","2","femmine","Y53","53 anni","99","totale","2020","2020",4356,,
"ITD1","Provincia Autonoma Bolzano / Bozen","JAN","popolazione al 1º gennaio","9","totale","Y53","53 anni","99","totale","2020","2020",8818,,
"ITD2","Provincia Autonoma Trento","JAN","popolazione al 1º gennaio","1","maschi","Y53","53 anni","99","totale","2020","2020",4444,,
"ITD2","Provincia Autonoma Trento","JAN","popolazione al 1º gennaio","2","femmine","Y53","53 anni","99","totale","2020","2020",4522,,
"ITD2","Provincia Autonoma Trento","JAN","popolazione al 1º gennaio","9","totale","Y53","53 anni","99","totale","2020","2020",8966,,
"ITD3","Veneto","JAN","popolazione al 1º gennaio","1","maschi","Y53","53 anni","99","totale","2020","2020",41925,,
"ITD3","Veneto","JAN","popolazione al 1º gennaio","2","femmine","Y53","53 anni","99","totale","2020","2020",41728,,
"ITD3","Veneto","JAN","popolazione al 1º gennaio","9","totale","Y53","53 anni","99","totale","2020","2020",83653,,
"ITD4","Friuli-Venezia Giulia","JAN","popolazione al 1º gennaio","1","maschi","Y53","53 anni","99","totale","2020","2020",10033,,
"ITD4","Friuli-Venezia Giulia","JAN","popolazione al 1º gennaio","2","femmine","Y53","53 anni","99","totale","2020","2020",10224,,
"ITD4","Friuli-Venezia Giulia","JAN","popolazione al 1º gennaio","9","totale","Y53","53 anni","99","totale","2020","2020",20257,,
"ITD5","Emilia-Romagna","JAN","popolazione al 1º gennaio","1","maschi","Y53","53 anni","99","totale","2020","2020",36646,,
"ITD5","Emilia-Romagna","JAN","popolazione al 1º gennaio","2","femmine","Y53","53 anni","99","totale","2020","2020",36868,,
"ITD5","Emilia-Romagna","JAN","popolazione al 1º gennaio","9","totale","Y53","53 anni","99","totale","2020","2020",73514,,
"ITE","Centro","JAN","popolazione al 1º gennaio","1","maschi","Y53","53 anni","99","totale","2020","2020",96107,,
"ITE","Centro","JAN","popolazione al 1º gennaio","2","femmine","Y53","53 anni","99","totale","2020","2020",100479,,
"ITE","Centro","JAN","popolazione al 1º gennaio","9","totale","Y53","53 anni","99","totale","2020","2020",196586,,
"ITE1","Toscana","JAN","popolazione al 1º gennaio","1","maschi","Y53","53 anni","99","totale","2020","2020",30202,,
"ITE1","Toscana","JAN","popolazione al 1º gennaio","2","femmine","Y53","53 anni","99","totale","2020","2020",31158,,
"ITE1","Toscana","JAN","popolazione al 1º gennaio","9","totale","Y53","53 anni","99","totale","2020","2020",61360,,
"ITE2","Umbria","JAN","popolazione al 1º gennaio","1","maschi","Y53","53 anni","99","totale","2020","2020",6658,,
"ITE2","Umbria","JAN","popolazione al 1º gennaio","2","femmine","Y53","53 anni","99","totale","2020","2020",7002,,
"ITE2","Umbria","JAN","popolazione al 1º gennaio","9","totale","Y53","53 anni","99","totale","2020","2020",13660,,
"ITE3","Marche","JAN","popolazione al 1º gennaio","1","maschi","Y53","53 anni","99","totale","2020","2020",11961,,
"ITE3","Marche","JAN","popolazione al 1º gennaio","2","femmine","Y53","53 anni","99","totale","2020","2020",12323,,
"ITE3","Marche","JAN","popolazione al 1º gennaio","9","totale","Y53","53 anni","99","totale","2020","2020",24284,,
"ITE4","Lazio","JAN","popolazione al 1º gennaio","1","maschi","Y53","53 anni","99","totale","2020","2020",47286,,
"ITE4","Lazio","JAN","popolazione al 1º gennaio","2","femmine","Y53","53 anni","99","totale","2020","2020",49996,,
"ITE4","Lazio","JAN","popolazione al 1º gennaio","9","totale","Y53","53 anni","99","totale","2020","2020",97282,,
"ITF","Sud","JAN","popolazione al 1º gennaio","1","maschi","Y53","53 anni","99","totale","2020","2020",105274,,
"ITF","Sud","JAN","popolazione al 1º gennaio","2","femmine","Y53","53 anni","99","totale","2020","2020",111717,,
"ITF","Sud","JAN","popolazione al 1º gennaio","9","totale","Y53","53 anni","99","totale","2020","2020",216991,,
"ITF1","Abruzzo","JAN","popolazione al 1º gennaio","1","maschi","Y53","53 anni","99","totale","2020","2020",10447,,
"ITF1","Abruzzo","JAN","popolazione al 1º gennaio","2","femmine","Y53","53 anni","99","totale","2020","2020",10798,,
"ITF1","Abruzzo","JAN","popolazione al 1º gennaio","9","totale","Y53","53 anni","99","totale","2020","2020",21245,,
"ITF2","Molise","JAN","popolazione al 1º gennaio","1","maschi","Y53","53 anni","99","totale","2020","2020",2378,,
"ITF2","Molise","JAN","popolazione al 1º gennaio","2","femmine","Y53","53 anni","99","totale","2020","2020",2508,,
"ITF2","Molise","JAN","popolazione al 1º gennaio","9","totale","Y53","53 anni","99","totale","2020","2020",4886,,
"ITF3","Campania","JAN","popolazione al 1º gennaio","1","maschi","Y53","53 anni","99","totale","2020","2020",43598,,
"ITF3","Campania","JAN","popolazione al 1º gennaio","2","femmine","Y53","53 anni","99","totale","2020","2020",46445,,
"ITF3","Campania","JAN","popolazione al 1º gennaio","9","totale","Y53","53 anni","99","totale","2020","2020",90043,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","1","maschi","Y53","53 anni","99","totale","2020","2020",30677,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","2","femmine","Y53","53 anni","99","totale","2020","2020",32334,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y53","53 anni","99","totale","2020","2020",63011,,
"ITF5","Basilicata","JAN","popolazione al 1º gennaio","1","maschi","Y53","53 anni","99","totale","2020","2020",4221,,
"ITF5","Basilicata","JAN","popolazione al 1º gennaio","2","femmine","Y53","53 anni","99","totale","2020","2020",4538,,
"ITF5","Basilicata","JAN","popolazione al 1º gennaio","9","totale","Y53","53 anni","99","totale","2020","2020",8759,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","1","maschi","Y53","53 anni","99","totale","2020","2020",13953,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","2","femmine","Y53","53 anni","99","totale","2020","2020",15094,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","9","totale","Y53","53 anni","99","totale","2020","2020",29047,,
"ITG","Isole","JAN","popolazione al 1º gennaio","1","maschi","Y53","53 anni","99","totale","2020","2020",49718,,
"ITG","Isole","JAN","popolazione al 1º gennaio","2","femmine","Y53","53 anni","99","totale","2020","2020",52393,,
"ITG","Isole","JAN","popolazione al 1º gennaio","9","totale","Y53","53 anni","99","totale","2020","2020",102111,,
"ITG1","Sicilia","JAN","popolazione al 1º gennaio","1","maschi","Y53","53 anni","99","totale","2020","2020",36149,,
"ITG1","Sicilia","JAN","popolazione al 1º gennaio","2","femmine","Y53","53 anni","99","totale","2020","2020",38539,,
"ITG1","Sicilia","JAN","popolazione al 1º gennaio","9","totale","Y53","53 anni","99","totale","2020","2020",74688,,
"ITG2","Sardegna","JAN","popolazione al 1º gennaio","1","maschi","Y53","53 anni","99","totale","2020","2020",13569,,
"ITG2","Sardegna","JAN","popolazione al 1º gennaio","2","femmine","Y53","53 anni","99","totale","2020","2020",13854,,
"ITG2","Sardegna","JAN","popolazione al 1º gennaio","9","totale","Y53","53 anni","99","totale","2020","2020",27423,,
"IT","Italia","JAN","popolazione al 1º gennaio","1","maschi","Y54","54 anni","99","totale","2020","2020",481769,,
"IT","Italia","JAN","popolazione al 1º gennaio","2","femmine","Y54","54 anni","99","totale","2020","2020",496286,,
"IT","Italia","JAN","popolazione al 1º gennaio","9","totale","Y54","54 anni","99","totale","2020","2020",978055,,
"ITC","Nord-ovest","JAN","popolazione al 1º gennaio","1","maschi","Y54","54 anni","99","totale","2020","2020",133900,,
"ITC","Nord-ovest","JAN","popolazione al 1º gennaio","2","femmine","Y54","54 anni","99","totale","2020","2020",134655,,
"ITC","Nord-ovest","JAN","popolazione al 1º gennaio","9","totale","Y54","54 anni","99","totale","2020","2020",268555,,
"ITC1","Piemonte","JAN","popolazione al 1º gennaio","1","maschi","Y54","54 anni","99","totale","2020","2020",35273,,
"ITC1","Piemonte","JAN","popolazione al 1º gennaio","2","femmine","Y54","54 anni","99","totale","2020","2020",36100,,
"ITC1","Piemonte","JAN","popolazione al 1º gennaio","9","totale","Y54","54 anni","99","totale","2020","2020",71373,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","JAN","popolazione al 1º gennaio","1","maschi","Y54","54 anni","99","totale","2020","2020",1055,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","JAN","popolazione al 1º gennaio","2","femmine","Y54","54 anni","99","totale","2020","2020",1058,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","JAN","popolazione al 1º gennaio","9","totale","Y54","54 anni","99","totale","2020","2020",2113,,
"ITC3","Liguria","JAN","popolazione al 1º gennaio","1","maschi","Y54","54 anni","99","totale","2020","2020",13136,,
"ITC3","Liguria","JAN","popolazione al 1º gennaio","2","femmine","Y54","54 anni","99","totale","2020","2020",13697,,
"ITC3","Liguria","JAN","popolazione al 1º gennaio","9","totale","Y54","54 anni","99","totale","2020","2020",26833,,
"ITC4","Lombardia","JAN","popolazione al 1º gennaio","1","maschi","Y54","54 anni","99","totale","2020","2020",84436,,
"ITC4","Lombardia","JAN","popolazione al 1º gennaio","2","femmine","Y54","54 anni","99","totale","2020","2020",83800,,
"ITC4","Lombardia","JAN","popolazione al 1º gennaio","9","totale","Y54","54 anni","99","totale","2020","2020",168236,,
"ITD","Nord-est","JAN","popolazione al 1º gennaio","1","maschi","Y54","54 anni","99","totale","2020","2020",97236,,
"ITD","Nord-est","JAN","popolazione al 1º gennaio","2","femmine","Y54","54 anni","99","totale","2020","2020",97262,,
"ITD","Nord-est","JAN","popolazione al 1º gennaio","9","totale","Y54","54 anni","99","totale","2020","2020",194498,,
"ITDA","Trentino Alto Adige / Südtirol","JAN","popolazione al 1º gennaio","1","maschi","Y54","54 anni","99","totale","2020","2020",9110,,
"ITDA","Trentino Alto Adige / Südtirol","JAN","popolazione al 1º gennaio","2","femmine","Y54","54 anni","99","totale","2020","2020",8799,,
"ITDA","Trentino Alto Adige / Südtirol","JAN","popolazione al 1º gennaio","9","totale","Y54","54 anni","99","totale","2020","2020",17909,,
"ITD1","Provincia Autonoma Bolzano / Bozen","JAN","popolazione al 1º gennaio","1","maschi","Y54","54 anni","99","totale","2020","2020",4521,,
"ITD1","Provincia Autonoma Bolzano / Bozen","JAN","popolazione al 1º gennaio","2","femmine","Y54","54 anni","99","totale","2020","2020",4315,,
"ITD1","Provincia Autonoma Bolzano / Bozen","JAN","popolazione al 1º gennaio","9","totale","Y54","54 anni","99","totale","2020","2020",8836,,
"ITD2","Provincia Autonoma Trento","JAN","popolazione al 1º gennaio","1","maschi","Y54","54 anni","99","totale","2020","2020",4589,,
"ITD2","Provincia Autonoma Trento","JAN","popolazione al 1º gennaio","2","femmine","Y54","54 anni","99","totale","2020","2020",4484,,
"ITD2","Provincia Autonoma Trento","JAN","popolazione al 1º gennaio","9","totale","Y54","54 anni","99","totale","2020","2020",9073,,
"ITD3","Veneto","JAN","popolazione al 1º gennaio","1","maschi","Y54","54 anni","99","totale","2020","2020",41950,,
"ITD3","Veneto","JAN","popolazione al 1º gennaio","2","femmine","Y54","54 anni","99","totale","2020","2020",41685,,
"ITD3","Veneto","JAN","popolazione al 1º gennaio","9","totale","Y54","54 anni","99","totale","2020","2020",83635,,
"ITD4","Friuli-Venezia Giulia","JAN","popolazione al 1º gennaio","1","maschi","Y54","54 anni","99","totale","2020","2020",10217,,
"ITD4","Friuli-Venezia Giulia","JAN","popolazione al 1º gennaio","2","femmine","Y54","54 anni","99","totale","2020","2020",10270,,
"ITD4","Friuli-Venezia Giulia","JAN","popolazione al 1º gennaio","9","totale","Y54","54 anni","99","totale","2020","2020",20487,,
"ITD5","Emilia-Romagna","JAN","popolazione al 1º gennaio","1","maschi","Y54","54 anni","99","totale","2020","2020",35959,,
"ITD5","Emilia-Romagna","JAN","popolazione al 1º gennaio","2","femmine","Y54","54 anni","99","totale","2020","2020",36508,,
"ITD5","Emilia-Romagna","JAN","popolazione al 1º gennaio","9","totale","Y54","54 anni","99","totale","2020","2020",72467,,
"ITE","Centro","JAN","popolazione al 1º gennaio","1","maschi","Y54","54 anni","99","totale","2020","2020",96171,,
"ITE","Centro","JAN","popolazione al 1º gennaio","2","femmine","Y54","54 anni","99","totale","2020","2020",100587,,
"ITE","Centro","JAN","popolazione al 1º gennaio","9","totale","Y54","54 anni","99","totale","2020","2020",196758,,
"ITE1","Toscana","JAN","popolazione al 1º gennaio","1","maschi","Y54","54 anni","99","totale","2020","2020",30110,,
"ITE1","Toscana","JAN","popolazione al 1º gennaio","2","femmine","Y54","54 anni","99","totale","2020","2020",31215,,
"ITE1","Toscana","JAN","popolazione al 1º gennaio","9","totale","Y54","54 anni","99","totale","2020","2020",61325,,
"ITE2","Umbria","JAN","popolazione al 1º gennaio","1","maschi","Y54","54 anni","99","totale","2020","2020",6921,,
"ITE2","Umbria","JAN","popolazione al 1º gennaio","2","femmine","Y54","54 anni","99","totale","2020","2020",7249,,
"ITE2","Umbria","JAN","popolazione al 1º gennaio","9","totale","Y54","54 anni","99","totale","2020","2020",14170,,
"ITE3","Marche","JAN","popolazione al 1º gennaio","1","maschi","Y54","54 anni","99","totale","2020","2020",11996,,
"ITE3","Marche","JAN","popolazione al 1º gennaio","2","femmine","Y54","54 anni","99","totale","2020","2020",12164,,
"ITE3","Marche","JAN","popolazione al 1º gennaio","9","totale","Y54","54 anni","99","totale","2020","2020",24160,,
"ITE4","Lazio","JAN","popolazione al 1º gennaio","1","maschi","Y54","54 anni","99","totale","2020","2020",47144,,
"ITE4","Lazio","JAN","popolazione al 1º gennaio","2","femmine","Y54","54 anni","99","totale","2020","2020",49959,,
"ITE4","Lazio","JAN","popolazione al 1º gennaio","9","totale","Y54","54 anni","99","totale","2020","2020",97103,,
